STATION,NAME,DATE,TAVG,TMAX,TMIN
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/1/15,20,30,13
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/2/15,30,34,26
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/3/15,24,30,20
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/4/15,34,47,30
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/5/15,32,40,10
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/6/15,11,13,7
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/7/15,14,19,7
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/8/15,6,17,-6
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/9/15,22,28,16
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/10/15,14,18,8
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/11/15,14,27,6
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/12/15,29,34,27
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/13/15,21,31,8
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/14/15,15,23,10
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/15/15,23,27,18
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/16/15,23,32,9
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/17/15,12,21,2
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/18/15,31,47,19
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/19/15,36,36,26
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/20/15,27,32,20
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/21/15,23,32,15
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/22/15,27,33,23
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/23/15,24,32,14
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/24/15,29,31,28
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/25/15,29,31,15
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/26/15,14,18,7
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/27/15,14,18,9
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/28/15,13,22,7
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/29/15,20,30,8
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/30/15,27,30,11
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",1/31/15,14,16,5
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/1/15,24,28,5
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/2/15,,16,7
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/3/15,11,18,0
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/4/15,29,34,9
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/5/15,26,34,4
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/6/15,7,16,0
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/7/15,18,24,13
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/8/15,20,25,10
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/9/15,11,14,10
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/10/15,20,30,13
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/11/15,18,22,9
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/12/15,18,28,9
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/13/15,9,16,0
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/14/15,8,21,-3
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/15/15,13,18,-7
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/16/15,0,13,-9
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/17/15,11,21,6
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/18/15,19,27,10
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/19/15,18,22,3
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/20/15,5,13,-2
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/21/15,12,29,-1
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/22/15,30,37,27
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/23/15,20,28,-2
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/24/15,3,16,-7
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/25/15,19,30,13
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/26/15,17,22,13
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/27/15,16,24,8
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",2/28/15,15,26,5
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/1/15,19,24,14
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/2/15,26,30,19
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/3/15,20,32,9
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/4/15,33,38,32
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/5/15,28,34,14
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/6/15,15,24,5
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/7/15,21,34,9
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/8/15,30,39,23
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/9/15,35,43,27
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/10/15,39,48,28
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/11/15,44,53,38
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/12/15,35,38,24
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/13/15,28,38,19
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/14/15,32,35,29
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/15/15,35,40,26
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/16/15,32,44,24
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/17/15,38,46,25
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/18/15,24,28,17
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/19/15,21,31,14
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/20/15,24,29,17
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/21/15,30,42,24
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/22/15,28,34,15
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/23/15,19,28,12
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/24/15,26,38,14
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/25/15,35,46,27
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/26/15,41,49,36
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/27/15,40,41,35
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/28/15,33,36,23
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/29/15,28,39,19
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/30/15,33,41,28
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",3/31/15,38,45,31
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/1/15,35,44,27
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/2/15,40,57,28
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/3/15,51,57,44
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/4/15,45,49,30
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/5/15,34,41,29
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/6/15,40,55,29
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/7/15,37,40,34
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/8/15,35,41,31
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/9/15,31,34,30
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/10/15,39,52,33
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/11/15,47,50,36
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/12/15,47,65,33
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/13/15,56,69,46
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/14/15,56,63,48
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/15/15,55,63,46
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/16/15,52,65,40
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/17/15,52,60,47
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/18/15,58,71,48
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/19/15,50,61,38
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/20/15,42,49,39
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/21/15,51,59,45
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/22/15,53,64,40
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/23/15,41,45,33
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/24/15,37,44,33
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/25/15,41,53,30
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/26/15,47,53,42
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/27/15,48,55,44
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/28/15,49,60,40
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/29/15,53,62,44
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",4/30/15,49,57,43
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/1/15,47,55,41
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/2/15,52,66,38
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/3/15,58,73,46
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/4/15,66,82,52
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/5/15,67,78,57
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/6/15,64,73,54
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/7/15,67,80,53
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/8/15,66,80,44
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/9/15,56,77,43
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/10/15,71,85,63
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/11/15,71,83,54
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/12/15,64,82,52
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/13/15,58,62,45
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/14/15,56,68,46
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/15/15,59,70,44
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/16/15,61,69,54
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/17/15,69,83,60
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/18/15,59,70,48
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/19/15,59,70,54
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/20/15,56,60,46
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/21/15,53,63,41
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/22/15,58,70,49
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/23/15,51,62,37
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/24/15,62,79,48
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/25/15,67,79,58
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/26/15,71,83,62
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/27/15,72,85,63
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/28/15,72,83,58
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/29/15,68,79,58
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/30/15,71,83,58
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",5/31/15,65,74,46
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/1/15,46,48,44
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/2/15,46,48,44
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/3/15,53,65,42
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/4/15,56,66,49
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/5/15,60,75,47
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/6/15,65,74,56
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/7/15,62,71,53
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/8/15,62,73,52
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/9/15,66,75,59
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/10/15,67,78,57
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/11/15,73,84,64
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/12/15,72,83,61
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/13/15,73,82,65
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/14/15,72,81,63
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/15/15,58,63,53
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/16/15,61,74,53
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/17/15,67,71,55
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/18/15,63,74,53
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/19/15,69,81,60
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/20/15,64,71,57
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/21/15,67,81,62
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/22/15,74,81,66
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/23/15,74,86,63
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/24/15,71,80,62
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/25/15,70,77,60
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/26/15,67,74,59
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/27/15,64,70,55
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/28/15,56,57,49
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/29/15,58,72,51
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",6/30/15,68,79,57
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/1/15,69,79,63
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/2/15,68,75,61
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/3/15,68,76,60
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/4/15,65,71,58
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/5/15,69,81,57
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/6/15,73,83,63
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/7/15,73,82,65
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/8/15,76,84,67
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/9/15,69,75,62
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/10/15,70,81,61
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/11/15,74,85,66
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/12/15,76,85,67
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/13/15,77,82,65
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/14/15,71,80,64
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/15/15,75,83,64
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/16/15,66,75,57
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/17/15,68,78,56
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/18/15,69,79,64
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/19/15,78,87,72
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/20/15,81,88,70
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/21/15,77,86,69
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/22/15,72,80,62
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/23/15,68,77,61
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/24/15,66,77,58
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/25/15,63,70,57
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/26/15,66,76,60
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/27/15,71,81,64
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/28/15,74,86,66
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/29/15,78,88,69
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/30/15,76,85,69
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",7/31/15,73,82,65
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/1/15,71,81,63
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/2/15,71,81,59
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/3/15,73,84,64
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/4/15,73,83,64
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/5/15,69,78,59
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/6/15,66,75,58
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/7/15,68,77,61
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/8/15,67,76,61
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/9/15,66,73,58
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/10/15,67,79,57
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/11/15,66,69,63
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/12/15,70,77,63
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/13/15,68,77,60
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/14/15,70,81,60
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/15/15,74,85,64
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/16/15,72,83,63
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/17/15,77,86,69
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/18/15,77,87,68
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/19/15,74,83,68
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/20/15,73,81,68
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/21/15,72,80,69
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/22/15,70,77,64
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/23/15,66,69,63
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/24/15,70,78,65
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/25/15,72,80,66
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/26/15,70,76,61
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/27/15,65,73,59
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/28/15,65,75,57
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/29/15,66,75,57
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/30/15,70,81,61
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",8/31/15,74,83,66
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/1/15,74,82,64
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/2/15,72,85,63
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/3/15,76,86,67
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/4/15,70,73,58
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/5/15,66,78,53
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/6/15,69,83,58
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/7/15,73,88,60
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/8/15,79,90,70
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/9/15,76,87,67
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/10/15,69,72,59
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/11/15,62,73,57
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/12/15,65,75,57
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/13/15,61,63,55
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/14/15,58,65,51
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/15/15,64,77,55
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/16/15,71,81,63
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/17/15,71,82,60
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/18/15,71,81,59
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/19/15,67,77,58
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/20/15,66,70,51
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/21/15,56,66,50
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/22/15,58,67,53
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/23/15,60,72,52
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/24/15,65,74,53
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/25/15,58,66,51
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/26/15,54,63,42
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/27/15,54,68,42
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/28/15,62,76,51
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/29/15,69,79,61
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",9/30/15,68,74,51
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/1/15,55,58,47
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/2/15,47,49,44
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/3/15,45,49,42
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/4/15,47,53,41
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/5/15,49,59,44
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/6/15,55,66,45
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/7/15,56,66,47
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/8/15,55,62,48
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/9/15,56,65,48
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/10/15,51,58,40
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/11/15,51,64,41
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/12/15,59,74,48
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/13/15,58,68,51
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/14/15,56,63,42
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/15/15,47,56,38
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/16/15,49,57,42
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/17/15,44,49,35
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/18/15,35,40,27
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/19/15,33,45,24
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/20/15,49,63,43
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/21/15,57,64,50
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/22/15,58,71,50
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/23/15,46,51,35
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/24/15,38,44,32
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/25/15,48,56,42
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/26/15,44,53,33
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/27/15,44,54,34
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/28/15,44,64,38
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/29/15,63,70,50
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/30/15,49,55,36
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",10/31/15,41,51,31
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/1/15,49,57,44
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/2/15,52,61,46
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/3/15,55,67,41
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/4/15,57,65,49
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/5/15,58,70,50
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/6/15,64,70,59
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/7/15,56,62,43
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/8/15,44,51,37
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/9/15,44,55,34
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/10/15,47,53,42
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/11/15,43,45,41
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/12/15,44,53,41
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/13/15,49,54,40
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/14/15,38,41,31
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/15/15,38,50,30
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/16/15,47,57,35
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/17/15,37,45,29
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/18/15,38,46,29
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/19/15,44,53,40
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/20/15,52,57,37
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/21/15,39,45,32
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/22/15,39,47,35
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/23/15,34,38,23
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/24/15,29,39,23
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/25/15,35,43,27
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/26/15,43,54,36
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/27/15,52,61,47
USW00094746,"WORCESTER REGIONAL AIRPORT, MA US",11/28/15,49,54,33
